Gene,Hallmark.ID,Drug,NES,pvalue,p.adjust,qvalues
GINS2,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
GINS2,HALLMARK_ESTROGEN_RESPONSE_LATE,Sunitinib,1.50942017810498,0.00489596083231334,0.03003003003003,0.0208629682313893
GLA,HALLMARK_ESTROGEN_RESPONSE_LATE,Sunitinib,1.50942017810498,0.00489596083231334,0.03003003003003,0.0208629682313893
GNMT,HALLMARK_XENOBIOTIC_METABOLISM,Sunitinib,-1.99251676653477,0.00512820512820513,0.03003003003003,0.0208629682313893
GSR,HALLMARK_XENOBIOTIC_METABOLISM,Sunitinib,-1.99251676653477,0.00512820512820513,0.03003003003003,0.0208629682313893
HDAC9,HALLMARK_ALLOGRAFT_REJECTION,Sunitinib,1.62049271223502,0.0012970168612192,0.0115101289134438,0.00799651061355045
HK2,HALLMARK_MYC_TARGETS_V2,Sunitinib,1.95303110654922,0.00138121546961326,0.0115101289134438,0.00799651061355045
HMGB3,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
HMGB3,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
HNRNPA2B1,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
HNRNPR,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
HNRNPU,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
HNRNPU,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
HOMER2,HALLMARK_ESTROGEN_RESPONSE_LATE,Sunitinib,1.50942017810498,0.00489596083231334,0.03003003003003,0.0208629682313893
HRAS,HALLMARK_P53_PATHWAY,Sunitinib,1.55352866409894,0.00120048019207683,0.0115101289134438,0.00799651061355045
HUS1,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
HUS1,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
ICAM1,HALLMARK_ALLOGRAFT_REJECTION,Sunitinib,1.62049271223502,0.0012970168612192,0.0115101289134438,0.00799651061355045
IFNAR2,HALLMARK_ALLOGRAFT_REJECTION,Sunitinib,1.62049271223502,0.0012970168612192,0.0115101289134438,0.00799651061355045
IL16,HALLMARK_ALLOGRAFT_REJECTION,Sunitinib,1.62049271223502,0.0012970168612192,0.0115101289134438,0.00799651061355045
IL17RB,HALLMARK_ESTROGEN_RESPONSE_LATE,Sunitinib,1.50942017810498,0.00489596083231334,0.03003003003003,0.0208629682313893
IL1B,HALLMARK_ALLOGRAFT_REJECTION,Sunitinib,1.62049271223502,0.0012970168612192,0.0115101289134438,0.00799651061355045
IL1R1,HALLMARK_XENOBIOTIC_METABOLISM,Sunitinib,-1.99251676653477,0.00512820512820513,0.03003003003003,0.0208629682313893
IL7,HALLMARK_ALLOGRAFT_REJECTION,Sunitinib,1.62049271223502,0.0012970168612192,0.0115101289134438,0.00799651061355045
ILF3,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
ILF3,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
IMPDH2,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
INCENP,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
INHBA,HALLMARK_ALLOGRAFT_REJECTION,Sunitinib,1.62049271223502,0.0012970168612192,0.0115101289134438,0.00799651061355045
ITGB5,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Sunitinib,-2.2026723707153,0.00540540540540541,0.03003003003003,0.0208629682313893
KIF15,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
KIF18B,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
KIF4A,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
KIF4A,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
KLF4,HALLMARK_P53_PATHWAY,Sunitinib,1.55352866409894,0.00120048019207683,0.0115101289134438,0.00799651061355045
KLF4,HALLMARK_ESTROGEN_RESPONSE_LATE,Sunitinib,1.50942017810498,0.00489596083231334,0.03003003003003,0.0208629682313893
KRT17,HALLMARK_P53_PATHWAY,Sunitinib,1.55352866409894,0.00120048019207683,0.0115101289134438,0.00799651061355045
KRT19,HALLMARK_ESTROGEN_RESPONSE_LATE,Sunitinib,1.50942017810498,0.00489596083231334,0.03003003003003,0.0208629682313893
LAMC2,HALLMARK_ESTROGEN_RESPONSE_LATE,Sunitinib,1.50942017810498,0.00489596083231334,0.03003003003003,0.0208629682313893
LAS1L,HALLMARK_MYC_TARGETS_V2,Sunitinib,1.95303110654922,0.00138121546961326,0.0115101289134438,0.00799651061355045
LIG1,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
LMNB1,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
LMNB1,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
LSM7,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
LY75,HALLMARK_ALLOGRAFT_REJECTION,Sunitinib,1.62049271223502,0.0012970168612192,0.0115101289134438,0.00799651061355045
MAP3K6,HALLMARK_MYC_TARGETS_V2,Sunitinib,1.95303110654922,0.00138121546961326,0.0115101289134438,0.00799651061355045
MAPKAPK3,HALLMARK_P53_PATHWAY,Sunitinib,1.55352866409894,0.00120048019207683,0.0115101289134438,0.00799651061355045
MCM2,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
MCM2,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
MCM2,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
MCM4,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
MCM4,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
MCM4,HALLMARK_MYC_TARGETS_V2,Sunitinib,1.95303110654922,0.00138121546961326,0.0115101289134438,0.00799651061355045
MCM5,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
MCM5,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
MCM7,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
MCM7,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
MKI67,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
MKI67,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
MKNK2,HALLMARK_P53_PATHWAY,Sunitinib,1.55352866409894,0.00120048019207683,0.0115101289134438,0.00799651061355045
MRPL9,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
MRTO4,HALLMARK_MYC_TARGETS_V2,Sunitinib,1.95303110654922,0.00138121546961326,0.0115101289134438,0.00799651061355045
MSH2,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
MYL9,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Sunitinib,-2.2026723707153,0.00540540540540541,0.03003003003003,0.0208629682313893
NBL1,HALLMARK_ESTROGEN_RESPONSE_LATE,Sunitinib,1.50942017810498,0.00489596083231334,0.03003003003003,0.0208629682313893
NDC80,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
NDRG2,HALLMARK_XENOBIOTIC_METABOLISM,Sunitinib,-1.99251676653477,0.00512820512820513,0.03003003003003,0.0208629682313893
NDUFAF4,HALLMARK_MYC_TARGETS_V2,Sunitinib,1.95303110654922,0.00138121546961326,0.0115101289134438,0.00799651061355045
NFS1,HALLMARK_XENOBIOTIC_METABOLISM,Sunitinib,-1.99251676653477,0.00512820512820513,0.03003003003003,0.0208629682313893
NMU,HALLMARK_ESTROGEN_RESPONSE_LATE,Sunitinib,1.50942017810498,0.00489596083231334,0.03003003003003,0.0208629682313893
NOC4L,HALLMARK_MYC_TARGETS_V2,Sunitinib,1.95303110654922,0.00138121546961326,0.0115101289134438,0.00799651061355045
NOP56,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
NOP56,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
NOP56,HALLMARK_MYC_TARGETS_V2,Sunitinib,1.95303110654922,0.00138121546961326,0.0115101289134438,0.00799651061355045
NOTCH2,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
NQO1,HALLMARK_XENOBIOTIC_METABOLISM,Sunitinib,-1.99251676653477,0.00512820512820513,0.03003003003003,0.0208629682313893
NUSAP1,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
PAPSS2,HALLMARK_XENOBIOTIC_METABOLISM,Sunitinib,-1.99251676653477,0.00512820512820513,0.03003003003003,0.0208629682313893
PCBP1,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
PDK4,HALLMARK_XENOBIOTIC_METABOLISM,Sunitinib,-1.99251676653477,0.00512820512820513,0.03003003003003,0.0208629682313893
PDS5B,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
PDS5B,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
PGK1,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
PMEPA1,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Sunitinib,-2.2026723707153,0.00540540540540541,0.03003003003003,0.0208629682313893
PML,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
POLD1,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
POLD2,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
POLD2,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
POP7,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
PPAN,HALLMARK_MYC_TARGETS_V2,Sunitinib,1.95303110654922,0.00138121546961326,0.0115101289134438,0.00799651061355045
PPIA,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
PRC1,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
PRDX4,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
PRDX4,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
PRMT3,HALLMARK_MYC_TARGETS_V2,Sunitinib,1.95303110654922,0.00138121546961326,0.0115101289134438,0.00799651061355045
PRPS1,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
PSMA2,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
PSMA7,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
PSMB10,HALLMARK_ALLOGRAFT_REJECTION,Sunitinib,1.62049271223502,0.0012970168612192,0.0115101289134438,0.00799651061355045
PSMB2,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
PSMC6,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
PTTG1,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
PTTG1,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
PTX3,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Sunitinib,-2.2026723707153,0.00540540540540541,0.03003003003003,0.0208629682313893
PURA,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
PUS1,HALLMARK_MYC_TARGETS_V2,Sunitinib,1.95303110654922,0.00138121546961326,0.0115101289134438,0.00799651061355045
RAB40C,HALLMARK_P53_PATHWAY,Sunitinib,1.55352866409894,0.00120048019207683,0.0115101289134438,0.00799651061355045
RACGAP1,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
RACGAP1,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
RANBP1,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
RAP1GAP,HALLMARK_XENOBIOTIC_METABOLISM,Sunitinib,-1.99251676653477,0.00512820512820513,0.03003003003003,0.0208629682313893
RAP2B,HALLMARK_P53_PATHWAY,Sunitinib,1.55352866409894,0.00120048019207683,0.0115101289134438,0.00799651061355045
RBBP7,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
RCHY1,HALLMARK_P53_PATHWAY,Sunitinib,1.55352866409894,0.00120048019207683,0.0115101289134438,0.00799651061355045
RCL1,HALLMARK_MYC_TARGETS_V2,Sunitinib,1.95303110654922,0.00138121546961326,0.0115101289134438,0.00799651061355045
RFC1,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
RFC4,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
RHOB,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Sunitinib,-2.2026723707153,0.00540540540540541,0.03003003003003,0.0208629682313893
RNASEH2A,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
RPL14,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
RPL18,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
RPL34,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
RPL36,HALLMARK_P53_PATHWAY,Sunitinib,1.55352866409894,0.00120048019207683,0.0115101289134438,0.00799651061355045
RPL39,HALLMARK_ALLOGRAFT_REJECTION,Sunitinib,1.62049271223502,0.0012970168612192,0.0115101289134438,0.00799651061355045
RPS19,HALLMARK_ALLOGRAFT_REJECTION,Sunitinib,1.62049271223502,0.0012970168612192,0.0115101289134438,0.00799651061355045
RPS2,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
RPS6,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
RRAD,HALLMARK_P53_PATHWAY,Sunitinib,1.55352866409894,0.00120048019207683,0.0115101289134438,0.00799651061355045
RRP8,HALLMARK_P53_PATHWAY,Sunitinib,1.55352866409894,0.00120048019207683,0.0115101289134438,0.00799651061355045
RRP9,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
RRP9,HALLMARK_MYC_TARGETS_V2,Sunitinib,1.95303110654922,0.00138121546961326,0.0115101289134438,0.00799651061355045
RUVBL2,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
SAP30,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
SEMA3B,HALLMARK_ESTROGEN_RESPONSE_LATE,Sunitinib,1.50942017810498,0.00489596083231334,0.03003003003003,0.0208629682313893
SFN,HALLMARK_P53_PATHWAY,Sunitinib,1.55352866409894,0.00120048019207683,0.0115101289134438,0.00799651061355045
SFN,HALLMARK_ESTROGEN_RESPONSE_LATE,Sunitinib,1.50942017810498,0.00489596083231334,0.03003003003003,0.0208629682313893
SLC25A3,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
SLC27A2,HALLMARK_ESTROGEN_RESPONSE_LATE,Sunitinib,1.50942017810498,0.00489596083231334,0.03003003003003,0.0208629682313893
SLC29A1,HALLMARK_ESTROGEN_RESPONSE_LATE,Sunitinib,1.50942017810498,0.00489596083231334,0.03003003003003,0.0208629682313893
SLC7A5,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
SLC7A5,HALLMARK_ESTROGEN_RESPONSE_LATE,Sunitinib,1.50942017810498,0.00489596083231334,0.03003003003003,0.0208629682313893
SLC9A3R1,HALLMARK_ESTROGEN_RESPONSE_LATE,Sunitinib,1.50942017810498,0.00489596083231334,0.03003003003003,0.0208629682313893
SLIT2,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Sunitinib,-2.2026723707153,0.00540540540540541,0.03003003003003,0.0208629682313893
SMARCC1,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
SMARCC1,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
SMC1A,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
SMC1A,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
SMC4,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
SMC4,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
SMC6,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
SMOX,HALLMARK_XENOBIOTIC_METABOLISM,Sunitinib,-1.99251676653477,0.00512820512820513,0.03003003003003,0.0208629682313893
SNRPA,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
SNRPA1,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
SNRPD2,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
SPC24,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
SPP1,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Sunitinib,-2.2026723707153,0.00540540540540541,0.03003003003003,0.0208629682313893
SQLE,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
SRM,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
SRM,HALLMARK_MYC_TARGETS_V2,Sunitinib,1.95303110654922,0.00138121546961326,0.0115101289134438,0.00799651061355045
SRSF7,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
ST6GALNAC2,HALLMARK_ESTROGEN_RESPONSE_LATE,Sunitinib,1.50942017810498,0.00489596083231334,0.03003003003003,0.0208629682313893
STIL,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
SUPV3L1,HALLMARK_MYC_TARGETS_V2,Sunitinib,1.95303110654922,0.00138121546961326,0.0115101289134438,0.00799651061355045
SUV39H1,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
SUV39H1,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
TARDBP,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
TBRG4,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
TBRG4,HALLMARK_MYC_TARGETS_V2,Sunitinib,1.95303110654922,0.00138121546961326,0.0115101289134438,0.00799651061355045
TFDP1,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
TFDP1,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
TFPI2,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Sunitinib,-2.2026723707153,0.00540540540540541,0.03003003003003,0.0208629682313893
TGM2,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Sunitinib,-2.2026723707153,0.00540540540540541,0.03003003003003,0.0208629682313893
TIMP1,HALLMARK_ALLOGRAFT_REJECTION,Sunitinib,1.62049271223502,0.0012970168612192,0.0115101289134438,0.00799651061355045
TNC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Sunitinib,-2.2026723707153,0.00540540540540541,0.03003003003003,0.0208629682313893
TNFRSF12A,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Sunitinib,-2.2026723707153,0.00540540540540541,0.03003003003003,0.0208629682313893
TNPO2,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
TP63,HALLMARK_P53_PATHWAY,Sunitinib,1.55352866409894,0.00120048019207683,0.0115101289134438,0.00799651061355045
TPX2,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
TRIM29,HALLMARK_ESTROGEN_RESPONSE_LATE,Sunitinib,1.50942017810498,0.00489596083231334,0.03003003003003,0.0208629682313893
TROAP,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
TUFM,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
U2AF1,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
UBE2D1,HALLMARK_ALLOGRAFT_REJECTION,Sunitinib,1.62049271223502,0.0012970168612192,0.0115101289134438,0.00799651061355045
UBE2E1,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
UBE2S,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
UCK2,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
UPF1,HALLMARK_G2M_CHECKPOINT,Sunitinib,1.65958234265312,0.001194743130227,0.0115101289134438,0.00799651061355045
VBP1,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
VEGFC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Sunitinib,-2.2026723707153,0.00540540540540541,0.03003003003003,0.0208629682313893
WDR90,HALLMARK_E2F_TARGETS,Sunitinib,1.78007111064991,0.00117508813160987,0.0115101289134438,0.00799651061355045
WRAP73,HALLMARK_P53_PATHWAY,Sunitinib,1.55352866409894,0.00120048019207683,0.0115101289134438,0.00799651061355045
YWHAQ,HALLMARK_MYC_TARGETS_V1,Sunitinib,1.97868578199671,0.00118063754427391,0.0115101289134438,0.00799651061355045
AADAT,HALLMARK_FATTY_ACID_METABOLISM,TAE684,-1.59674656230791,0.00357568533969011,0.0148986889153754,0.0087823850448529
ABCE1,HALLMARK_MYC_TARGETS_V1,TAE684,-2.17906096375945,0.00114155251141553,0.00773514851485149,0.00455966649296509
ABCE1,HALLMARK_ALLOGRAFT_REJECTION,TAE684,-1.60443529951517,0.00510855683269476,0.0168236877523553,0.0099171212013884
ABR,HALLMARK_MITOTIC_SPINDLE,TAE684,-1.60292345546248,0.00227790432801822,0.0107204116638079,0.00631940055971834
ACAA1,HALLMARK_FATTY_ACID_METABOLISM,TAE684,-1.59674656230791,0.00357568533969011,0.0148986889153754,0.0087823850448529
ACSL3,HALLMARK_MTORC1_SIGNALING,TAE684,-1.61410005120183,0.00229621125143513,0.0107204116638079,0.00631940055971834
ACTN4,HALLMARK_MITOTIC_SPINDLE,TAE684,-1.60292345546248,0.00227790432801822,0.0107204116638079,0.00631940055971834
ACTR3,HALLMARK_MTORC1_SIGNALING,TAE684,-1.61410005120183,0.00229621125143513,0.0107204116638079,0.00631940055971834
ADAM8,HALLMARK_KRAS_SIGNALING_UP,TAE684,-1.79512601842414,0.00123152709359606,0.00773514851485149,0.00455966649296509
ADSL,HALLMARK_FATTY_ACID_METABOLISM,TAE684,-1.59674656230791,0.00357568533969011,0.0148986889153754,0.0087823850448529
AKAP12,HALLMARK_KRAS_SIGNALING_UP,TAE684,-1.79512601842414,0.00123152709359606,0.00773514851485149,0.00455966649296509
AKAP12,HALLMARK_HYPOXIA,TAE684,-1.58327669005257,0.00235849056603774,0.0107204116638079,0.00631940055971834
