"Gene","mean.CCA1","mean.CCA2","ratio","wilcox.pvalue","VIP.rf","Accuracy.rf","VIP.plsda","Accuracy.plsda","Drug"
"ODF2",2.87191187913776,3.5080874429095,0.81865458768493,0.0223263625337397,29.3333333333333,0.888888888888889,19.3477735466004,0.888888888888889,"BYL719"
"PCBD1",3.3634438791161,4.80029902284891,0.700673825340144,0.0223263625337397,12,0.888888888888889,62.220280788809,0.888888888888889,"BYL719"
"PITPNB",4.7569407864522,5.40393392343622,0.880273677259803,0.0223263625337397,6.66666666666667,0.888888888888889,10.2629966560939,0.888888888888889,"BYL719"
"PSMB3",3.90896245450707,5.26147691400164,0.742940151291872,0.0223263625337397,17.3333333333333,0.888888888888889,44.847524770968,0.888888888888889,"BYL719"
"PSMD1",5.44072677038085,6.00416455866108,0.906158836458361,0.0223263625337397,18.6666666666667,0.888888888888889,9.90574957363976,0.888888888888889,"BYL719"
"RPA2",3.46110155773914,4.12080320144647,0.839909451760336,0.0223263625337397,44,0.888888888888889,22.6033295571753,0.888888888888889,"BYL719"
"SLBP",4.34708329828469,5.2290879782423,0.831327244133673,0.0223263625337397,29.3333333333333,0.888888888888889,17.4632464962198,0.888888888888889,"BYL719"
"SPTAN1",5.49210872487194,6.30724352515109,0.870762117075602,0.0223263625337397,57.3333333333333,0.888888888888889,27.2752074244261,0.888888888888889,"BYL719"
"TIPIN",2.52310901223203,3.83554570305369,0.657822695274689,0.0223263625337397,12,0.888888888888889,15.9842155513766,0.888888888888889,"BYL719"
"TPD52L1",5.72940338975491,4.34567578586542,1.3184148270771,0.0223263625337397,50.6666666666667,0.888888888888889,45.7727664204478,0.888888888888889,"BYL719"
"CDH13",2.42137811579852,0.893861994812371,2.70889480686198,0.0260906684811254,0,0.888888888888889,45.4082430800178,0.888888888888889,"BYL719"
"COL3A1",3.22087674686801,0.783353786449572,4.11165019252173,0.0282540275500502,69.3333333333333,0.888888888888889,95.2365502199272,0.888888888888889,"BYL719"
"SYNE1",1.60219021546134,0.618113496981793,2.59206476364733,0.0306223336759701,0,0.888888888888889,15.8397028593642,0.888888888888889,"BYL719"
"FERMT2",5.05480787729901,3.08902999765019,1.63637383940725,0.0310729710680618,28,0.888888888888889,34.7633227196952,0.888888888888889,"BYL719"
"ATP2A1",5.01496869133457,4.15691699764068,1.20641540213117,0.0312236292033213,45.3333333333333,0.888888888888889,16.2395553946683,0.888888888888889,"BYL719"
"BRCA2",1.05331546604818,1.78187739872954,0.591126789530626,0.0312236292033213,21.3333333333333,0.888888888888889,14.7930975442486,0.888888888888889,"BYL719"
"CCNA2",6.8000100129402,7.50005859498172,0.906660918288036,0.0312236292033213,6.66666666666667,0.888888888888889,10.5593486999444,0.888888888888889,"BYL719"
"CCT3",5.84249503475477,6.49651207922153,0.899327972227039,0.0312236292033213,17.3333333333333,0.888888888888889,17.8462343729179,0.888888888888889,"BYL719"
"CD2AP",4.72091993190271,5.23738366025805,0.901388983153108,0.0312236292033213,28,0.888888888888889,19.3696568226795,0.888888888888889,"BYL719"
"CDK1",3.53759185448718,4.33552722293919,0.815954247910115,0.0312236292033213,29.3333333333333,0.888888888888889,11.4456219637019,0.888888888888889,"BYL719"
"CDK5RAP2",3.42654541995741,3.99326434538466,0.858081289789328,0.0312236292033213,72,0.888888888888889,15.6929243876177,0.888888888888889,"BYL719"
"COX4I1",5.66540972225286,6.41006399144387,0.883830446905839,0.0312236292033213,62.6666666666667,0.888888888888889,22.9766874765873,0.888888888888889,"BYL719"
"CUL3",3.84748621566481,4.37393546940191,0.879639455721307,0.0312236292033213,44,0.888888888888889,14.9416471867261,0.888888888888889,"BYL719"
"DLAT",3.62268848253959,4.48729479935782,0.807321258023439,0.0312236292033213,13.3333333333333,0.888888888888889,23.5127025421164,0.888888888888889,"BYL719"
"EBP",3.13253506073887,4.45504748507305,0.703142911772467,0.0312236292033213,0,0.888888888888889,26.1487576366101,0.888888888888889,"BYL719"
"EIF4G2",6.35755912060428,7.01278007730875,0.906567588106097,0.0312236292033213,40,0.888888888888889,9.53731199539249,0.888888888888889,"BYL719"
"ESPL1",1.03514723967813,1.73552367180897,0.596446626740142,0.0312236292033213,22.6666666666667,0.888888888888889,15.0274127503998,0.888888888888889,"BYL719"
"GLUD1",4.86601312307459,5.84899981566741,0.831939353125001,0.0312236292033213,21.3333333333333,0.888888888888889,23.1337670972569,0.888888888888889,"BYL719"
"HNRNPD",6.82723406668461,7.76663262433502,0.879046865857024,0.0312236292033213,12,0.888888888888889,11.5848567130245,0.888888888888889,"BYL719"
"HSPA4L",2.26253531262503,3.63309261104614,0.622757401158992,0.0312236292033213,29.3333333333333,0.888888888888889,19.4395543850551,0.888888888888889,"BYL719"
"MKI67",3.98398857328064,5.1262620691851,0.777172239638141,0.0312236292033213,30.6666666666667,0.888888888888889,22.6375789364991,0.888888888888889,"BYL719"
"NDUFA9",3.65632715311693,4.90003346265326,0.746184119146221,0.0312236292033213,17.3333333333333,0.888888888888889,21.9272518710747,0.888888888888889,"BYL719"
"NDUFS1",3.47256092945653,3.99249791002926,0.869771508391618,0.0312236292033213,45.3333333333333,0.888888888888889,10.5941713807331,0.888888888888889,"BYL719"
"NEK7",5.47200904219108,4.34948008620553,1.25808347980387,0.0312236292033213,0,0.888888888888889,15.4275559000476,0.888888888888889,"BYL719"
"NPM1",9.5240234425119,10.3183589404068,0.923017264423291,0.0312236292033213,34.6666666666667,0.888888888888889,12.5978544490328,0.888888888888889,"BYL719"
"PEBP1",4.58935010962994,5.61623841214639,0.817157280877612,0.0312236292033213,42.6666666666667,0.888888888888889,27.2143695206085,0.888888888888889,"BYL719"
"PLK1",4.4566329239633,5.74043816985239,0.776357621508517,0.0312236292033213,17.3333333333333,0.888888888888889,12.5431363875025,0.888888888888889,"BYL719"
"POLD3",1.91904879838035,2.63198279442914,0.729126650235788,0.0312236292033213,6.66666666666667,0.888888888888889,13.2007742201959,0.888888888888889,"BYL719"
"POLQ",2.16448767349157,2.86312630673006,0.755987491157388,0.0312236292033213,21.3333333333333,0.888888888888889,7.61075463802602,0.888888888888889,"BYL719"
"PSMD12",4.76736558711179,5.76729693641885,0.826620449695806,0.0312236292033213,40,0.888888888888889,22.1554263621128,0.888888888888889,"BYL719"
"RFC2",2.72644997837236,3.48607456959473,0.782097434791626,0.0312236292033213,28,0.888888888888889,21.3693856180812,0.888888888888889,"BYL719"
"RPL14",7.63899356681571,8.51430493207578,0.897195205921915,0.0312236292033213,0,0.888888888888889,5.98567717157928,0.888888888888889,"BYL719"
"RPL6",6.70606996114772,7.84415575418006,0.854912902204184,0.0312236292033213,12,0.888888888888889,23.8391259477437,0.888888888888889,"BYL719"
"RPS3",5.58388396307302,6.6544337678561,0.83912232924245,0.0312236292033213,12,0.888888888888889,15.622936279368,0.888888888888889,"BYL719"
"SMS",5.73599727191756,7.170504099099,0.799943378128507,0.0312236292033213,12,0.888888888888889,24.6962997163986,0.888888888888889,"BYL719"
"TACC3",4.49209416129842,5.4182444393926,0.829068199404086,0.0312236292033213,40,0.888888888888889,21.0666804243282,0.888888888888889,"BYL719"
"TPI1",7.32291923773166,8.55282303158192,0.856199083120422,0.0312236292033213,12,0.888888888888889,30.7487739389853,0.888888888888889,"BYL719"
"TXNL4A",3.28132495211831,4.39603226705344,0.746428768667275,0.0312236292033213,50.6666666666667,0.888888888888889,26.7276365652171,0.888888888888889,"BYL719"
"EDIL3",4.85279558695978,1.75747737555401,2.7612279136339,0.0366160414484686,0,0.888888888888889,41.3160136826545,0.888888888888889,"BYL719"
"ZFPM2",4.33970152896715,2.13049963498111,2.03694075216568,0.0422632088533459,10.6666666666667,0.888888888888889,44.7016352480238,0.888888888888889,"BYL719"
"CRIP2",2.97562681150683,1.3070116357766,2.27666436170538,0.0428199459434445,17.3333333333333,0.888888888888889,13.1121614313832,0.888888888888889,"BYL719"
"ABI1",5.23612311125778,5.97719003585828,0.876017506528202,0.0430058933601486,21.3333333333333,0.888888888888889,15.6031770823521,0.888888888888889,"BYL719"
"ASF1B",3.63214165710939,4.2553676788789,0.853543555152043,0.0430058933601486,10.6666666666667,0.888888888888889,21.3467512201442,0.888888888888889,"BYL719"
"CCDC106",3.80578645032761,2.58950588797725,1.46969600185016,0.0430058933601486,10.6666666666667,0.888888888888889,0,0.888888888888889,"BYL719"
"COL12A1",5.25772184597329,2.91880707658671,1.80132557857224,0.0430058933601486,0,0.888888888888889,66.7193027426945,0.888888888888889,"BYL719"
"CPM",2.56658221532883,1.5309029928076,1.67651525105575,0.0430058933601486,29.3333333333333,0.888888888888889,27.7216285323277,0.888888888888889,"BYL719"
"CTGF",5.83274437793988,4.34785207056427,1.34152318967533,0.0430058933601486,34.6666666666667,0.888888888888889,43.5590809029222,0.888888888888889,"BYL719"
"CYR61",7.47331242038625,6.06061017824238,1.23309571158618,0.0430058933601486,56,0.888888888888889,57.5207857230385,0.888888888888889,"BYL719"
"DEK",6.83830412798541,7.50631944132302,0.91100627696976,0.0430058933601486,18.6666666666667,0.888888888888889,12.5092206960981,0.888888888888889,"BYL719"
"DLD",3.95756719033024,4.74513436048321,0.834026370947109,0.0430058933601486,12,0.888888888888889,27.8919282837951,0.888888888888889,"BYL719"
"DSCC1",4.16753296417723,4.97451946536911,0.837775988854835,0.0430058933601486,56,0.888888888888889,24.2106135880756,0.888888888888889,"BYL719"
"EIF3B",6.33975609739771,7.07463521730927,0.896124803987977,0.0430058933601486,0,0.888888888888889,19.3431373348829,0.888888888888889,"BYL719"
"F10",3.47445481155203,2.08703614246606,1.66477941653976,0.0430058933601486,10.6666666666667,0.888888888888889,41.2854593624022,0.888888888888889,"BYL719"
"FH",4.49331882509103,5.23520265056545,0.858289377700729,0.0430058933601486,56,0.888888888888889,23.9289774669248,0.888888888888889,"BYL719"
"GNL3",5.90299007028329,6.49532568876519,0.908805863344706,0.0430058933601486,28,0.888888888888889,9.37723692981041,0.888888888888889,"BYL719"
"HMBS",2.96254020659157,3.80572365850767,0.778443332313116,0.0430058933601486,40,0.888888888888889,13.2182053378822,0.888888888888889,"BYL719"
"HNRNPU",6.63382911822805,7.31742224583332,0.906580062672409,0.0430058933601486,12,0.888888888888889,11.8702331274045,0.888888888888889,"BYL719"
"INCENP",3.98185559665767,5.05161825740734,0.788233669640211,0.0430058933601486,18.6666666666667,0.888888888888889,23.4953358868829,0.888888888888889,"BYL719"
"KPNB1",7.35336669265129,8.06427230583193,0.911845038681727,0.0430058933601486,29.3333333333333,0.888888888888889,13.7815899975957,0.888888888888889,"BYL719"
"LAMC1",5.93292508620251,4.83707278933137,1.22655278194038,0.0430058933601486,32,0.888888888888889,20.9242759933471,0.888888888888889,"BYL719"
"LBR",4.28588109056138,5.10785289331624,0.839076845022214,0.0430058933601486,0,0.888888888888889,21.1707948349397,0.888888888888889,"BYL719"
"MTRF1",1.08631719397755,2.43220826456842,0.446638229876385,0.0430058933601486,22.6666666666667,0.888888888888889,37.1689842329289,0.888888888888889,"BYL719"
"NDUFS8",3.05297713846672,4.21131559479339,0.724946176496778,0.0430058933601486,33.3333333333333,0.888888888888889,41.6118619748937,0.888888888888889,"BYL719"
"NUDT21",4.77262722975682,5.66078080415704,0.843104051344296,0.0430058933601486,10.6666666666667,0.888888888888889,19.002949785381,0.888888888888889,"BYL719"
"PA2G4",5.81589101073764,6.64725039557271,0.874931838675915,0.0430058933601486,10.6666666666667,0.888888888888889,13.368906050387,0.888888888888889,"BYL719"
"PGK1",5.53794559883113,6.45085196807901,0.858482821530358,0.0430058933601486,18.6666666666667,0.888888888888889,25.9626474772889,0.888888888888889,"BYL719"
"PHB2",4.41135513851869,5.58683748247116,0.789597899054595,0.0430058933601486,18.6666666666667,0.888888888888889,26.0350761427099,0.888888888888889,"BYL719"
"PSMB2",2.68274394931636,3.40693985180803,0.787435078401119,0.0430058933601486,22.6666666666667,0.888888888888889,25.6081708924146,0.888888888888889,"BYL719"
"PSME3",4.76273857383879,5.65384886384063,0.842388731736188,0.0430058933601486,10.6666666666667,0.888888888888889,21.3552798678475,0.888888888888889,"BYL719"
"RAD21",5.94174563064159,6.51320444655482,0.91226149576565,0.0430058933601486,17.3333333333333,0.888888888888889,9.3054956858053,0.888888888888889,"BYL719"
"RBL1",2.28396283654593,3.24118025603124,0.704670106605732,0.0430058933601486,10.6666666666667,0.888888888888889,12.7431256447666,0.888888888888889,"BYL719"
"RRP12",2.05151800249253,3.06152589737375,0.670096569900769,0.0430058933601486,21.3333333333333,0.888888888888889,15.3056054718648,0.888888888888889,"BYL719"
"SMARCC1",4.06564227552369,4.87562046834032,0.833871771177392,0.0430058933601486,68,0.888888888888889,16.4746317422704,0.888888888888889,"BYL719"
"U2AF1",5.94535913072725,6.83382969036101,0.869989361764908,0.0430058933601486,22.6666666666667,0.888888888888889,6.96388161760358,0.888888888888889,"BYL719"
"UBE2C",3.61480202748925,4.83422507420019,0.747752115800547,0.0430058933601486,22.6666666666667,0.888888888888889,8.57348099594652,0.888888888888889,"BYL719"
"SLC19A1",1.03243344667877,1.67330825079606,0.617001348190088,0.0499812376263588,40,0.888888888888889,16.0281403748685,0.888888888888889,"BYL719"
"NR4A2",2.71062254187924,0.990252886922668,2.73730334713068,0.00146006191624225,65.9217877094972,1,44.011703365205,1,"NVP-AEW541"
"TSKU",4.88631813433316,3.22639813755692,1.51448083156692,0.00146006191624225,100,1,28.9834460208022,1,"NVP-AEW541"
"ARPP19",4.74479479091708,4.04265111443906,1.17368396544787,0.0021637871288703,66.9459962756052,1,13.6314987558057,1,"NVP-AEW541"
"RASA1",5.26377465818323,6.67126455109405,0.789022023915991,0.00316694038165669,81.3314711359404,1,32.1055783603202,1,"NVP-AEW541"
"TRIM14",5.08575178047097,4.13165308369989,1.23092420332558,0.00316694038165669,31.7504655493482,1,6.36185681939391,1,"NVP-AEW541"
"CREG1",5.81789783832451,3.85316807176405,1.50989983565938,0.00457792235768561,45.7501995211492,1,52.8593676369327,1,"NVP-AEW541"
"TXN",8.50698330458973,7.16107002467149,1.18794862712992,0.00457792235768561,25.6983240223464,1,36.535180348144,1,"NVP-AEW541"
"CHPT1",4.05850143669402,2.55292099122587,1.58974815540421,0.00653616117424268,34.1380686352753,1,32.0486015835585,1,"NVP-AEW541"
"GCLM",6.72430196969785,4.87866278815653,1.37830841394117,0.00653616117424268,18.5055865921788,1,27.7580169701517,1,"NVP-AEW541"
"SORD",3.37270738933141,2.37077496165473,1.42261810753112,0.00653616117424268,38.4776536312849,1,26.4521370997991,1,"NVP-AEW541"
"ICAM2",0.986787897852976,3.49658829962595,0.282214494042246,0.008969389134836,59.1480446927374,1,72.8945289800647,1,"NVP-AEW541"
"KYNU",5.34456506753382,2.58328381547244,2.0689035542757,0.00915537790418632,64.5251396648045,1,100,1,"NVP-AEW541"
"PC",2.50764180590638,1.35136618692437,1.85563456461318,0.00921779734705493,36.0335195530726,1,20.2841129832139,1,"NVP-AEW541"
"RAB1A",6.12944902395035,5.62745034919223,1.08920534942262,0.00921779734705493,27.5837988826816,1,6.72622797213278,1,"NVP-AEW541"
"SLC3A2",6.04898773086412,4.56729348130847,1.32441406614649,0.00921779734705493,14.7579143389199,1,29.8813250609868,1,"NVP-AEW541"
"ACP1",5.37691816656197,4.44029325306604,1.21093762508798,0.0128412623372195,33.9618249534451,1,22.1994154169519,1,"NVP-AEW541"
"ERH",8.10784905539922,7.34672120009432,1.10360102616867,0.0128412623372195,49.0223463687151,1,9.82188975740743,1,"NVP-AEW541"
"MTHFD2",5.98336512904253,4.61118322279078,1.29757696451309,0.0128412623372195,27.2346368715084,1,22.7883406916135,1,"NVP-AEW541"
"PGD",7.20965522090798,5.70590017459917,1.26354387568907,0.0128412623372195,29.7486033519553,1,33.3299959847728,1,"NVP-AEW541"
"SCD",7.90062286043477,6.46441586835033,1.22217119401555,0.0128412623372195,23.9059590316573,1,29.5615120807733,1,"NVP-AEW541"
"SOD2",5.42269732679512,4.26381419393309,1.27179494231033,0.0128412623372195,24.5810055865922,1,26.6847157723001,1,"NVP-AEW541"
"CXCL2",4.12216687914671,1.68458669829654,2.44699004409513,0.0172688724201217,11.3826815642458,1,54.9589132077932,1,"NVP-AEW541"
"ALDH3A2",5.14284563960983,3.70803748743399,1.38694542788151,0.0176722763867224,25.6983240223464,1,35.9035443766124,1,"NVP-AEW541"
"GPX2",4.67974680951872,3.61437573775212,1.29475935792696,0.0176722763867224,15.9217877094972,1,20.1742969797921,1,"NVP-AEW541"
"P4HA1",4.92624816357468,3.93362181126308,1.25234412455957,0.0176722763867224,13.0353817504656,1,15.101952822196,1,"NVP-AEW541"
"PMEPA1",2.79412662413566,5.45939520402176,0.511801494436109,0.0176722763867224,39.5251396648045,1,60.8441206251927,1,"NVP-AEW541"
"TAGLN",3.27750635092078,5.21245805838511,0.628783256231359,0.0176722763867224,30.0279329608939,1,66.2177203304679,1,"NVP-AEW541"
"UGDH",5.34761201849415,3.56582414839329,1.49968472811642,0.0176722763867224,53.5381750465549,1,52.5809946770837,1,"NVP-AEW541"
"CADM1",0.480037261564566,1.81770685491905,0.264089481901604,0.0231509519852464,9.07821229050279,1,12.8302727718172,1,"NVP-AEW541"
"AKR1C2",5.56140976204796,1.98816623773149,2.79725591175593,0.0239017976171967,11.0335195530726,1,88.6974095227908,1,"NVP-AEW541"
"SYT12",2.71164293162697,0.952427271373673,2.84708661031514,0.0239017976171967,13.0237430167598,1,21.8444569125033,1,"NVP-AEW541"
"C1R",3.78529183979152,1.85461182290314,2.04101569560047,0.024027671425442,21.4385474860335,1,35.921259404362,1,"NVP-AEW541"
"HADHB",4.94627263535828,4.35509879323011,1.13574292345495,0.024027671425442,0,1,4.77859048491557,1,"NVP-AEW541"
"PTGR1",6.56230405647458,4.86067863359172,1.35007980390291,0.024027671425442,45.9497206703911,1,34.3872072451478,1,"NVP-AEW541"
"SLC7A5",7.08550749574607,5.05016199359648,1.40302578506004,0.024027671425442,6.28491620111732,1,49.7245520359669,1,"NVP-AEW541"
"AKR1B10",4.29207967939959,1.43452581948905,2.99198496192167,0.0307467786153292,3.35195530726257,1,66.7894891998204,1,"NVP-AEW541"
"EGLN3",2.45764075367758,0.820004764251756,2.99710545696663,0.0307467786153292,7.40223463687151,1,24.5682470050461,1,"NVP-AEW541"
"HR",1.06431271841638,0.349296996547272,3.04701365581979,0.0307467786153292,9.77653631284916,1,1.5820610357474,1,"NVP-AEW541"
"CA12",4.1966840507503,1.59692337165407,2.62798085696712,0.0322773460947972,11.3594040968343,1,77.9716104867986,1,"NVP-AEW541"
